CDSCode,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
27661910107391,27,66191,0107391,2018-19,48,45,37,39,50,50,38,41,22,22,38,39
37683383730314,37,68338,3730314,2018-19,78,80,55,55,50,50,51,46,45,46,38,39
19647330122119,19,64733,0122119,2018-19,34,34,43,45,50,50,26,35,32,34,38,39
36678766037105,36,67876,6037105,2018-19,34,32,39,40,50,50,21,25,25,27,38,39
19647331930403,19,64733,1930403,2018-19,6,9,43,45,50,50,0,0,32,34,38,39
36678763632809,36,67876,3632809,2018-19,5,9,39,40,50,50,0,0,25,27,38,39
19644516057640,19,64451,6057640,2018-19,51,48,52,53,50,50,32,36,39,41,38,39
34674470121467,34,67447,0121467,2018-19,29,25,45,46,50,50,25,18,34,35,38,39
36738906035455,36,73890,6035455,2018-19,42,32,53,51,50,50,35,31,39,35,38,39
19647336017446,19,64733,6017446,2018-19,29,30,43,45,50,50,23,27,32,34,38,39
19647330135616,19,64733,0135616,2018-19,0.0,10,43,45,50,50,0.0,4,32,34,38,39
15634046009369,15,63404,6009369,2018-19,36,39,39,43,50,50,19,30,26,33,38,39
07617960732164,07,61796,0732164,2018-19,46,45,36,36,50,50,14,12,24,25,38,39
12630576008247,12,63057,6008247,2018-19,52,58,52,58,50,50,42,45,42,45,38,39
16639820136234,16,63982,0136234,2018-19,--,48,54,55,50,50,--,10,21,20,38,39
34673146098750,34,67314,6098750,2018-19,37,38,55,56,50,50,25,29,45,45,38,39
01612916002448,01,61291,6002448,2018-19,56,59,38,42,50,50,50,52,26,29,38,39
37683380107573,37,68338,0107573,2018-19,46,57,55,55,50,50,32,40,45,46,38,39
56737596055941,56,73759,6055941,2018-19,39,38,63,66,50,50,27,31,57,58,38,39
33672153330362,33,67215,3330362,2018-19,28,21,49,51,50,50,2,4,35,36,38,39
30665896029136,30,66589,6029136,2018-19,44,48,53,54,50,50,43,47,46,47,38,39
45701106050462,45,70110,6050462,2018-19,45,50,46,44,50,50,39,46,39,38,38,39
19647251995539,19,64725,1995539,2018-19,97,93,51,54,50,50,97,95,43,46,38,39
19648576021190,19,64857,6021190,2018-19,24,30,30,32,50,50,22,20,19,20,38,39
15751686009468,15,75168,6009468,2018-19,43,45,43,48,50,50,27,25,28,25,38,39
52715556053540,52,71555,6053540,2018-19,66,55,66,55,50,50,59,52,59,52,38,39
37681300128793,37,68130,0128793,2018-19,0,27,64,61,50,50,0,0,39,38,38,39
43694506047237,43,69450,6047237,2018-19,17,23,48,49,50,50,18,31,43,43,38,39
10752346005805,10,75234,6005805,2018-19,23,30,20,20,50,50,24,23,12,12,38,39
10622656006787,10,62265,6006787,2018-19,43,56,49,52,50,50,45,48,36,40,38,39
30664726027692,30,66472,6027692,2018-19,77,74,64,64,50,50,71,74,59,60,38,39
19647330109298,19,64733,0109298,2018-19,59,38,43,45,50,50,59,46,32,34,38,39
54719516054100,54,71951,6054100,2018-19,27,50,27,50,50,50,27,50,27,50,38,39
07617966061170,07,61796,6061170,2018-19,33,37,36,36,50,50,18,20,24,25,38,39
19645926013973,19,64592,6013973,2018-19,57,57,46,48,50,50,53,51,37,38,38,39
12101240106203,12,10124,0106203,2018-19,--,--,49,46,50,50,--,--,27,29,38,39
19647330124222,19,64733,0124222,2018-19,49,49,43,45,50,50,49,42,32,34,38,39
48705736106363,48,70573,6106363,2018-19,48,43,52,53,50,50,31,27,39,38,38,39
37764710123042,37,76471,0123042,2018-19,45,47,54,56,50,50,26,27,32,35,38,39
38684786041438,38,68478,6041438,2018-19,81,77,55,56,50,50,75,75,50,49,38,39
19648406020903,19,64840,6020903,2018-19,68,67,46,47,50,50,58,58,32,35,38,39
19757136011050,19,75713,6011050,2018-19,53,54,63,64,50,50,53,49,55,56,38,39
56726526056055,56,72652,6056055,2018-19,33,39,54,55,50,50,24,34,42,44,38,39
41689166043822,41,68916,6043822,2018-19,40,32,49,48,50,50,36,31,36,37,38,39
30664230113712,30,66423,0113712,2018-19,21,25,30,34,50,50,14,23,25,28,38,39
48104884830071,48,10488,4830071,2018-19,9,0,4,6,50,50,0,0,0,0,38,39
43697086049415,43,69708,6049415,2018-19,82,79,79,78,50,50,81,78,75,76,38,39
33751926112809,33,75192,6112809,2018-19,70,73,68,69,50,50,60,55,54,55,38,39
19647336058291,19,64733,6058291,2018-19,21,23,43,45,50,50,14,16,32,34,38,39
19647330126599,19,64733,0126599,2018-19,50,55,43,45,50,50,33,43,32,34,38,39
49753580138263,49,75358,0138263,2018-19,,16,45,48,50,50,,0,31,35,38,39
10621176106660,10,62117,6106660,2018-19,70,69,71,73,50,50,58,58,58,59,38,39
42691120137877,42,69112,0137877,2018-19,,55,57,55,50,50,,32,36,33,38,39
30736436030548,30,73643,6030548,2018-19,73,70,63,62,50,50,77,75,53,53,38,39
19651361931492,19,65136,1931492,2018-19,83,80,69,71,50,50,44,41,50,51,38,39
32669696031470,32,66969,6031470,2018-19,47,41,43,43,50,50,43,44,32,32,38,39
37735696038871,37,73569,6038871,2018-19,24,32,45,46,50,50,25,27,36,36,38,39
43104390119024,43,10439,0119024,2018-19,37,38,53,55,50,50,56,56,52,53,38,39
27660682730174,27,66068,2730174,2018-19,45,40,48,53,50,50,10,12,13,14,38,39
19643371996230,19,64337,1996230,2018-19,--,23,63,65,50,50,--,17,50,51,38,39
37103710138792,37,10371,0138792,2018-19,,49,52,54,50,50,,32,44,40,38,39
37681976038517,37,68197,6038517,2018-19,61,57,53,53,50,50,48,45,40,42,38,39
37683956040505,37,68395,6040505,2018-19,55,53,36,36,50,50,40,41,29,30,38,39
19647330122747,19,64733,0122747,2018-19,37,42,43,45,50,50,23,24,32,34,38,39
39685936112197,39,68593,6112197,2018-19,47,49,46,47,50,50,23,24,28,29,38,39
36677856102909,36,67785,6102909,2018-19,56,54,52,53,50,50,30,33,33,35,38,39
57726865732904,57,72686,5732904,2018-19,51,39,27,32,50,50,26,16,20,20,38,39
21653426024327,21,65342,6024327,2018-19,--,--,--,--,50,50,--,--,--,--,38,39
12628101233352,12,62810,1233352,2018-19,0,4,50,52,50,50,0,4,25,27,38,39
37683383730116,37,68338,3730116,2018-19,54,39,55,55,50,50,40,34,45,46,38,39
50757396053136,50,75739,6053136,2018-19,45,47,44,45,50,50,29,33,29,31,38,39
19647256015341,19,64725,6015341,2018-19,39,45,51,54,50,50,36,42,43,46,38,39
33670820132167,33,67082,0132167,2018-19,0,7,36,37,50,50,0,0,22,22,38,39
37735513730694,37,73551,3730694,2018-19,60,69,74,76,50,50,50,58,66,68,38,39
27659872730414,27,65987,2730414,2018-19,84,81,81,79,50,50,67,67,68,70,38,39
19647330120477,19,64733,0120477,2018-19,53,45,43,45,50,50,46,49,32,34,38,39
41690474130217,41,69047,4130217,2018-19,79,77,71,70,50,50,54,51,52,50,38,39
48705816060198,48,70581,6060198,2018-19,24,20,32,32,50,50,18,15,21,22,38,39
15635946060420,15,63594,6060420,2018-19,28,29,25,27,50,50,11,17,11,13,38,39
57726786056279,57,72678,6056279,2018-19,79,78,70,72,50,50,77,75,66,66,38,39
31667876031033,31,66787,6031033,2018-19,49,48,42,43,50,50,34,38,31,37,38,39
19647331932987,19,64733,1932987,2018-19,50,54,43,45,50,50,28,29,32,34,38,39
33752420109124,33,75242,0109124,2018-19,57,62,42,44,50,50,46,50,27,28,38,39
13630991332204,13,63099,1332204,2018-19,50,56,30,33,50,50,27,25,22,23,38,39
15633396009237,15,63339,6009237,2018-19,21,26,29,34,50,50,15,12,20,19,38,39
36677106035851,36,67710,6035851,2018-19,34,36,38,41,50,50,28,32,23,26,38,39
42691464230587,42,69146,4230587,2018-19,40,61,45,48,50,50,37,44,39,44,38,39
37682210101360,37,68221,0101360,2018-19,44,45,43,43,50,50,40,49,33,33,38,39
39754996114490,39,75499,6114490,2018-19,56,52,42,45,50,50,40,42,30,32,38,39
43693776067177,43,69377,6067177,2018-19,77,74,63,65,50,50,74,73,57,58,38,39
30665226028237,30,66522,6028237,2018-19,57,59,60,61,50,50,43,46,51,52,38,39
33670336112957,33,67033,6112957,2018-19,77,81,61,61,50,50,66,71,46,47,38,39
19647336017073,19,64733,6017073,2018-19,30,39,43,45,50,50,29,32,32,34,38,39
19647330127217,19,64733,0127217,2018-19,58,61,43,45,50,50,32,44,32,34,38,39
41690390136242,41,69039,0136242,2018-19,56,54,62,62,50,50,45,44,55,56,38,39
45700946050447,45,70094,6050447,2018-19,36,41,38,41,50,50,31,36,34,37,38,39
19647330100669,19,64733,0100669,2018-19,43,44,43,45,50,50,34,32,32,34,38,39
54722566054530,54,72256,6054530,2018-19,43,51,48,50,50,50,31,44,31,33,38,39
34673146098743,34,67314,6098743,2018-19,48,42,55,56,50,50,45,44,45,45,38,39
41690470135814,41,69047,0135814,2018-19,15,16,71,70,50,50,0,0,52,50,38,39
57727100121749,57,72710,0121749,2018-19,46,46,40,43,50,50,33,33,29,28,38,39
15633626066674,15,63362,6066674,2018-19,35,41,51,52,50,50,22,28,34,37,38,39
39685856042220,39,68585,6042220,2018-19,40,41,44,45,50,50,27,31,33,34,38,39
31668376031116,31,66837,6031116,2018-19,48,42,48,42,50,50,34,36,34,36,38,39
37681896038343,37,68189,6038343,2018-19,58,57,53,53,50,50,48,45,41,41,38,39
56725205634076,56,72520,5634076,2018-19,59,63,45,44,50,50,30,37,32,32,38,39
33672493331006,33,67249,3331006,2018-19,18,30,37,38,50,50,3,4,23,25,38,39
37684526110407,37,68452,6110407,2018-19,53,55,49,49,50,50,49,49,33,36,38,39
43694196047005,43,69419,6047005,2018-19,91,91,85,85,50,50,94,94,86,86,38,39
19650521995745,19,65052,1995745,2018-19,13,40,68,71,50,50,0,7,67,68,38,39
09737836005623,09,73783,6005623,2018-19,45,53,38,44,50,50,33,36,30,28,38,39
14766870118299,14,76687,0118299,2018-19,--,--,38,41,50,50,--,--,35,34,38,39
10621666088934,10,62166,6088934,2018-19,50,55,37,38,50,50,42,57,27,30,38,39
19647336019483,19,64733,6019483,2018-19,17,22,43,45,50,50,18,18,32,34,38,39
37681896038376,37,68189,6038376,2018-19,38,38,53,53,50,50,24,34,41,41,38,39
36677776109615,36,67777,6109615,2018-19,63,63,39,41,50,50,49,55,26,27,38,39
30665066028062,30,66506,6028062,2018-19,53,56,59,58,50,50,48,55,51,51,38,39
42691206119812,42,69120,6119812,2018-19,36,43,31,34,50,50,25,29,23,26,38,39
50710430109090,50,71043,0109090,2018-19,53,44,42,38,50,50,34,39,25,25,38,39
15638346010227,15,63834,6010227,2018-19,25,26,25,25,50,50,11,12,14,14,38,39
10621666006365,10,62166,6006365,2018-19,30,37,37,38,50,50,26,41,27,30,38,39
10619946005730,10,61994,6005730,2018-19,43,48,43,48,50,50,35,40,35,40,38,39
49753584930269,49,75358,4930269,2018-19,10,0,45,48,50,50,5,0,31,35,38,39
35675206035109,35,67520,6035109,2018-19,--,--,--,--,50,50,--,--,--,--,38,39
19651026110837,19,65102,6110837,2018-19,53,57,48,49,50,50,40,42,34,34,38,39
19647336018972,19,64733,6018972,2018-19,27,40,43,45,50,50,14,27,32,34,38,39
41690056044507,41,69005,6044507,2018-19,32,31,51,53,50,50,39,35,44,46,38,39
15633620113951,15,63362,0113951,2018-19,54,57,51,52,50,50,42,49,34,37,38,39
19651281931302,19,65128,1931302,2018-19,62,58,57,59,50,50,25,27,29,33,38,39
36676523631058,36,67652,3631058,2018-19,74,81,65,66,50,50,53,58,37,38,38,39
33752006032346,33,75200,6032346,2018-19,62,66,60,64,50,50,55,59,48,52,38,39
19647336018949,19,64733,6018949,2018-19,57,54,43,45,50,50,49,47,32,34,38,39
56726035630322,56,72603,5630322,2018-19,84,88,55,54,50,50,50,53,43,43,38,39
33672496114748,33,67249,6114748,2018-19,50,54,37,38,50,50,39,39,23,25,38,39
38684786041271,38,68478,6041271,2018-19,61,71,55,56,50,50,67,66,50,49,38,39
19646910112144,19,64691,0112144,2018-19,53,56,50,51,50,50,37,43,36,39,38,39
38684786059901,38,68478,6059901,2018-19,75,78,55,56,50,50,68,72,50,49,38,39
17640141734359,17,64014,1734359,2018-19,43,42,29,33,50,50,12,13,20,18,38,39
49708476051916,49,70847,6051916,2018-19,43,49,50,52,50,50,33,40,45,46,38,39
30664646106819,30,66464,6106819,2018-19,72,71,69,70,50,50,62,68,58,59,38,39
19643941931823,19,64394,1931823,2018-19,73,72,64,64,50,50,52,52,51,51,38,39
25102566069314,25,10256,6069314,2018-19,--,--,--,--,50,50,--,--,--,--,38,39
28662662830115,28,66266,2830115,2018-19,60,71,47,48,50,50,30,26,34,35,38,39
50710430107136,50,71043,0107136,2018-19,87,88,42,38,50,50,50,36,25,25,38,39
58727366056683,58,72736,6056683,2018-19,28,28,36,37,50,50,29,33,27,27,38,39
50712906053086,50,71290,6053086,2018-19,60,55,53,52,50,50,57,57,43,44,38,39
15633626009955,15,63362,6009955,2018-19,28,32,51,52,50,50,19,15,34,37,38,39
30665300134221,30,66530,0134221,2018-19,64,75,75,75,50,50,59,71,69,69,38,39
48705814838058,48,70581,4838058,2018-19,3,17,32,32,50,50,0,0,21,22,38,39
12629766008098,12,62976,6008098,2018-19,47,52,48,53,50,50,42,40,42,40,38,39
30736500129296,30,73650,0129296,2018-19,82,81,77,78,50,50,81,80,74,74,38,39
15633216008841,15,63321,6008841,2018-19,39,42,35,36,50,50,24,27,23,22,38,39
19647331996651,19,64733,1996651,2018-19,13,7,43,45,50,50,2,5,32,34,38,39
56726036055792,56,72603,6055792,2018-19,45,45,55,54,50,50,48,45,43,43,38,39
34673306033211,34,67330,6033211,2018-19,40,43,64,63,50,50,30,30,53,52,38,39
01612590110189,01,61259,0110189,2018-19,21,27,36,36,50,50,6,2,29,29,38,39
01611766090542,01,61176,6090542,2018-19,70,72,77,78,50,50,64,65,73,74,38,39
19734456022396,19,73445,6022396,2018-19,44,48,53,55,50,50,25,39,40,42,38,39
50710506052492,50,71050,6052492,2018-19,48,46,46,42,50,50,28,35,33,36,38,39
19647091996313,19,64709,1996313,2018-19,77,70,40,44,50,50,21,26,30,33,38,39
01613096002604,01,61309,6002604,2018-19,36,33,39,37,50,50,26,25,27,26,38,39
20755806100820,20,75580,6100820,2018-19,55,62,60,60,50,50,55,61,48,47,38,39
43694684331799,43,69468,4331799,2018-19,83,81,80,82,50,50,79,84,76,78,38,39
49708706066344,49,70870,6066344,2018-19,33,39,38,44,50,50,19,27,22,27,38,39
19645686013635,19,64568,6013635,2018-19,46,48,63,64,50,50,32,30,53,55,38,39
01613090111799,01,61309,0111799,2018-19,50,70,39,37,50,50,13,22,27,26,38,39
36678433630928,36,67843,3630928,2018-19,68,73,59,57,50,50,40,53,45,44,38,39
37683460106328,37,68346,0106328,2018-19,90,88,80,80,50,50,82,80,72,72,38,39
30736506108799,30,73650,6108799,2018-19,80,80,77,78,50,50,78,77,74,74,38,39
05615646003453,05,61564,6003453,2018-19,44,38,34,36,50,50,37,29,29,26,38,39
48705406106405,48,70540,6106405,2018-19,46,50,44,45,50,50,38,43,32,33,38,39
15633216009120,15,63321,6009120,2018-19,31,30,35,36,50,50,24,21,23,22,38,39
19645681933472,19,64568,1933472,2018-19,17,14,63,64,50,50,1,2,53,55,38,39
15635456009658,15,63545,6009658,2018-19,30,37,26,37,50,50,18,21,16,20,38,39
48705406051197,48,70540,6051197,2018-19,62,64,44,45,50,50,62,63,32,33,38,39
33671813331139,33,67181,3331139,2018-19,2,9,29,34,50,50,0,0,17,20,38,39
33669930127142,33,66993,0127142,2018-19,48,50,48,49,50,50,27,29,34,36,38,39
19647330122192,19,64733,0122192,2018-19,31,34,43,45,50,50,17,23,32,34,38,39
01611920127696,01,61192,0127696,2018-19,28,30,38,38,50,50,24,26,26,26,38,39
39686760123802,39,68676,0123802,2018-19,59,77,28,31,50,50,15,35,21,21,38,39
37680980101535,37,68098,0101535,2018-19,60,60,44,44,50,50,57,59,32,33,38,39
36676863630399,36,67686,3630399,2018-19,32,26,40,39,50,50,10,14,25,25,38,39
19647330108894,19,64733,0108894,2018-19,80,76,43,45,50,50,47,55,32,34,38,39
43693690108167,43,69369,0108167,2018-19,47,43,41,40,50,50,41,46,33,33,38,39
30664986027999,30,66498,6027999,2018-19,92,89,75,77,50,50,91,89,73,77,38,39
40687596043087,40,68759,6043087,2018-19,78,74,54,56,50,50,61,69,39,42,38,39
12630326008171,12,63032,6008171,2018-19,38,38,43,45,50,50,23,16,26,28,38,39
42692294233060,42,69229,4233060,2018-19,45,41,47,44,50,50,20,15,27,29,38,39
01612596001994,01,61259,6001994,2018-19,26,31,36,36,50,50,25,28,29,29,38,39
34673146110118,34,67314,6110118,2018-19,49,51,55,56,50,50,38,42,45,45,38,39
56737596067300,56,73759,6067300,2018-19,52,62,63,66,50,50,51,49,57,58,38,39
36678766037071,36,67876,6037071,2018-19,33,28,39,40,50,50,20,19,25,27,38,39
45701690137117,45,70169,0137117,2018-19,,71,62,60,50,50,,39,34,36,38,39
33670336084669,33,67033,6084669,2018-19,38,43,61,61,50,50,30,36,46,47,38,39
19647330126524,19,64733,0126524,2018-19,65,64,43,45,50,50,29,39,32,34,38,39
18641966010813,18,64196,6010813,2018-19,41,31,40,32,50,50,34,28,35,34,38,39
19647256015481,19,64725,6015481,2018-19,59,57,51,54,50,50,54,58,43,46,38,39
49706070121038,49,70607,0121038,2018-19,--,--,65,58,50,50,--,--,42,27,38,39
37683043735974,37,68304,3735974,2018-19,59,67,51,53,50,50,33,44,37,38,38,39
33670336031801,33,67033,6031801,2018-19,63,61,61,61,50,50,53,54,46,47,38,39
10738096005995,10,73809,6005995,2018-19,44,49,46,52,50,50,35,42,27,33,38,39
21653916024475,21,65391,6024475,2018-19,82,83,85,84,50,50,83,80,79,80,38,39
36675876116370,36,67587,6116370,2018-19,15,16,26,28,50,50,6,5,15,17,38,39
30664986068605,30,66498,6068605,2018-19,71,70,75,77,50,50,72,79,73,77,38,39
30665306095111,30,66530,6095111,2018-19,77,76,75,75,50,50,78,74,69,69,38,39
43695916047971,43,69591,6047971,2018-19,90,88,68,71,50,50,86,86,64,64,38,39
37683386097844,37,68338,6097844,2018-19,61,62,55,55,50,50,44,47,45,46,38,39
19734370137240,19,73437,0137240,2018-19,,8,35,38,50,50,,14,27,31,38,39
36675956035216,36,67595,6035216,2018-19,51,55,68,68,50,50,43,49,54,59,38,39
01612590123711,01,61259,0123711,2018-19,19,15,36,36,50,50,12,14,29,29,38,39
43694196047039,43,69419,6047039,2018-19,92,93,85,85,50,50,94,93,86,86,38,39
07617050133769,07,61705,0133769,2018-19,50,51,43,44,50,50,49,45,38,38,38,39
36678196036172,36,67819,6036172,2018-19,43,41,43,44,50,50,33,38,31,36,38,39
19647336016448,19,64733,6016448,2018-19,43,41,43,45,50,50,35,41,32,34,38,39
43696256116081,43,69625,6116081,2018-19,68,68,54,54,50,50,64,65,46,48,38,39
34752830102236,34,75283,0102236,2018-19,50,58,47,50,50,50,24,32,35,37,38,39
12755156007777,12,75515,6007777,2018-19,26,36,34,34,50,50,22,23,25,25,38,39
36677020113688,36,67702,0113688,2018-19,68,69,71,70,50,50,56,64,61,61,38,39
01611196110779,01,61119,6110779,2018-19,81,81,66,66,50,50,78,77,58,58,38,39
34674390131136,34,67439,0131136,2018-19,25,31,40,43,50,50,21,19,32,32,38,39
30665636028989,30,66563,6028989,2018-19,37,48,36,40,50,50,36,50,28,31,38,39
36678760133892,36,67876,0133892,2018-19,29,7,39,40,50,50,27,7,25,27,38,39
12627946007850,12,62794,6007850,2018-19,62,56,62,56,50,50,48,47,48,47,38,39
33671730127316,33,67173,0127316,2018-19,35,52,40,42,50,50,17,24,26,28,38,39
01611926056972,01,61192,6056972,2018-19,37,33,38,38,50,50,24,19,26,26,38,39
42691206045959,42,69120,6045959,2018-19,26,28,31,34,50,50,24,27,23,26,38,39
33670336120364,33,67033,6120364,2018-19,67,63,61,61,50,50,56,54,46,47,38,39
39684860131789,39,68486,0131789,2018-19,51,53,41,42,50,50,41,46,32,35,38,39
56726035635008,56,72603,5635008,2018-19,64,61,55,54,50,50,33,29,43,43,38,39
01612346001457,01,61234,6001457,2018-19,39,38,44,48,50,50,31,38,37,38,38,39
10621660113811,10,62166,0113811,2018-19,28,27,37,38,50,50,18,21,27,30,38,39
36103633630761,36,10363,3630761,2018-19,39,43,24,33,50,50,15,17,19,18,38,39
43696416048193,43,69641,6048193,2018-19,79,75,82,82,50,50,77,78,83,82,38,39
12629016007975,12,62901,6007975,2018-19,30,25,15,17,50,50,26,24,10,11,38,39
41690474130472,41,69047,4130472,2018-19,82,79,71,70,50,50,61,59,52,50,38,39
01611766056915,01,61176,6056915,2018-19,77,77,77,78,50,50,78,75,73,74,38,39
33751760116343,33,75176,0116343,2018-19,25,28,40,41,50,50,8,6,28,29,38,39
36676783631587,36,67678,3631587,2018-19,5,3,58,58,50,50,0,0,46,47,38,39
18641886010805,18,64188,6010805,2018-19,44,38,44,38,50,50,36,30,36,30,38,39
19642791933449,19,64279,1933449,2018-19,69,57,39,40,50,50,24,27,28,31,38,39
36676110129452,36,67611,0129452,2018-19,65,61,31,29,50,50,47,35,20,18,38,39
33670903330412,33,67090,3330412,2018-19,41,50,36,38,50,50,16,23,24,25,38,39
27754406026686,27,75440,6026686,2018-19,29,32,30,32,50,50,22,33,19,21,38,39
43696256117014,43,69625,6117014,2018-19,0,27,54,54,50,50,0,0,46,48,38,39
30664313033115,30,66431,3033115,2018-19,71,81,44,46,50,50,38,46,27,28,38,39
19651026023584,19,65102,6023584,2018-19,40,36,48,49,50,50,26,25,34,34,38,39
36678436036537,36,67843,6036537,2018-19,46,39,59,57,50,50,33,30,45,44,38,39
54767945436258,54,76794,5436258,2018-19,0,0,32,34,50,50,0,0,25,24,38,39
10621171030683,10,62117,1030683,2018-19,66,75,71,73,50,50,38,46,58,59,38,39
33752006118558,33,75200,6118558,2018-19,66,61,60,64,50,50,55,56,48,52,38,39
15635291530021,15,63529,1530021,2018-19,4,2,49,51,50,50,0,0,22,21,38,39
19647331932821,19,64733,1932821,2018-19,6,33,43,45,50,50,0,0,32,34,38,39
10621176005888,10,62117,6005888,2018-19,60,59,71,73,50,50,48,49,58,59,38,39
43694014331955,43,69401,4331955,2018-19,61,63,70,67,50,50,25,27,43,47,38,39
28662666026918,28,66266,6026918,2018-19,55,61,47,48,50,50,52,55,34,35,38,39
49738824935482,49,73882,4935482,2018-19,50,48,49,46,50,50,26,17,32,31,38,39
50711676052872,50,71167,6052872,2018-19,27,32,31,31,50,50,23,19,21,22,38,39
30665976029524,30,66597,6029524,2018-19,37,33,60,63,50,50,25,25,51,53,38,39
19648086020556,19,64808,6020556,2018-19,16,27,35,37,50,50,11,22,22,24,38,39
39685936042345,39,68593,6042345,2018-19,40,36,46,47,50,50,18,18,28,29,38,39
43696746049043,43,69674,6049043,2018-19,61,69,58,62,50,50,55,62,51,52,38,39
19642876011480,19,64287,6011480,2018-19,27,23,42,43,50,50,25,17,26,26,38,39
37684520114264,37,68452,0114264,2018-19,42,34,49,49,50,50,3,8,33,36,38,39
56726526056154,56,72652,6056154,2018-19,79,80,54,55,50,50,74,78,42,44,38,39
30666706030217,30,66670,6030217,2018-19,23,31,32,35,50,50,23,25,26,28,38,39
33670906032163,33,67090,6032163,2018-19,45,46,36,38,50,50,37,37,24,25,38,39
30736436118772,30,73643,6118772,2018-19,74,76,63,62,50,50,72,76,53,53,38,39
33670583331113,33,67058,3331113,2018-19,6,12,48,49,50,50,0,0,35,35,38,39
50755496052567,50,75549,6052567,2018-19,47,44,48,49,50,50,25,26,31,31,38,39
01611926000962,01,61192,6000962,2018-19,35,39,38,38,50,50,21,24,26,26,38,39
33671990110585,33,67199,0110585,2018-19,27,26,33,34,50,50,17,19,23,24,38,39
19650946023477,19,65094,6023477,2018-19,51,52,53,51,50,50,47,49,38,37,38,39
19647336017131,19,64733,6017131,2018-19,34,42,43,45,50,50,31,34,32,34,38,39
41690050132068,41,69005,0132068,2018-19,49,57,51,53,50,50,55,55,44,46,38,39
26736926112502,26,73692,6112502,2018-19,55,58,46,52,50,50,44,45,36,37,38,39
24657716118889,24,65771,6118889,2018-19,--,31,40,41,50,50,--,8,25,27,38,39
31750856119853,31,75085,6119853,2018-19,69,69,71,72,50,50,69,66,63,63,38,39
19647331930940,19,64733,1930940,2018-19,10,15,43,45,50,50,0,0,32,34,38,39
44697996049738,44,69799,6049738,2018-19,44,45,33,33,50,50,40,42,23,24,38,39
36750440107805,36,75044,0107805,2018-19,34,39,34,36,50,50,26,30,22,24,38,39
15635786090591,15,63578,6090591,2018-19,40,44,32,36,50,50,34,40,24,28,38,39
37683386039135,37,68338,6039135,2018-19,60,59,55,55,50,50,59,53,45,46,38,39
36103636069348,36,10363,6069348,2018-19,6,9,24,33,50,50,4,2,19,18,38,39
01612756002281,01,61275,6002281,2018-19,90,88,87,87,50,50,90,92,85,87,38,39
41690396044804,41,69039,6044804,2018-19,27,23,62,62,50,50,23,24,55,56,38,39
01316090131755,01,31609,0131755,2018-19,22,39,22,39,50,50,0,0,0,0,38,39
43697086049373,43,69708,6049373,2018-19,69,69,79,78,50,50,66,62,75,76,38,39
15633216008916,15,63321,6008916,2018-19,21,21,35,36,50,50,11,6,23,22,38,39
37680806117709,37,68080,6117709,2018-19,84,77,75,75,50,50,78,77,71,71,38,39
30736356109540,30,73635,6109540,2018-19,55,54,65,64,50,50,40,43,52,53,38,39
31750850114371,31,75085,0114371,2018-19,69,77,71,72,50,50,74,69,63,63,38,39
19647251930411,19,64725,1930411,2018-19,28,35,51,54,50,50,24,24,43,46,38,39
33752426108039,33,75242,6108039,2018-19,43,43,42,44,50,50,30,28,27,28,38,39
49709126108500,49,70912,6108500,2018-19,0.0,32,22,39,50,50,0.0,28,22,34,38,39
43694500108696,43,69450,0108696,2018-19,56,61,48,49,50,50,58,65,43,43,38,39
19647336058077,19,64733,6058077,2018-19,45,47,43,45,50,50,46,42,32,34,38,39
30665896029128,30,66589,6029128,2018-19,47,48,53,54,50,50,43,38,46,47,38,39
01612590100065,01,61259,0100065,2018-19,63,72,36,36,50,50,37,47,29,29,38,39
37735693739026,37,73569,3739026,2018-19,8,10,45,46,50,50,1,0,36,36,38,39
15633626099436,15,63362,6099436,2018-19,41,44,51,52,50,50,25,37,34,37,38,39
01612916002398,01,61291,6002398,2018-19,26,29,38,42,50,50,24,27,26,29,38,39
39754993930302,39,75499,3930302,2018-19,57,65,42,45,50,50,25,32,30,32,38,39
01611926001127,01,61192,6001127,2018-19,29,29,38,38,50,50,26,27,26,26,38,39
56726036055768,56,72603,6055768,2018-19,23,24,55,54,50,50,20,21,43,43,38,39
19643946012215,19,64394,6012215,2018-19,67,73,64,64,50,50,63,63,51,51,38,39
30665066028104,30,66506,6028104,2018-19,36,33,59,58,50,50,22,19,51,51,38,39
49706236098248,49,70623,6098248,2018-19,65,62,65,66,50,50,55,54,60,60,38,39
43694196047112,43,69419,6047112,2018-19,95,95,85,85,50,50,97,97,86,86,38,39
15637686010037,15,63768,6010037,2018-19,24,18,24,18,50,50,7,6,7,6,38,39
43695006047369,43,69500,6047369,2018-19,73,74,77,76,50,50,71,75,70,70,38,39
21654172130045,21,65417,2130045,2018-19,89,64,56,55,50,50,37,32,47,49,38,39
38684786040950,38,68478,6040950,2018-19,20,11,55,56,50,50,8,13,50,49,38,39
24753666025415,24,75366,6025415,2018-19,30,36,36,37,50,50,24,26,24,26,38,39
49709200102533,49,70920,0102533,2018-19,0.0,78,0.00,48,50,50,0.0,84,0.00,32,38,39
32669696031421,32,66969,6031421,2018-19,24,23,43,43,50,50,22,36,32,32,38,39
