CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
24656982430080,24,65698,2430080,2017-18,11,0,36,35,48,50,0,0,20,19,37,38
19647331937622,19,64733,1937622,2017-18,53,47,40,43,48,50,21,23,30,32,37,38
19734376012256,19,73437,6012256,2017-18,34,38,31,35,48,50,26,29,24,27,37,38
05615806111884,05,61580,6111884,2017-18,59,56,56,55,48,50,59,56,52,51,37,38
30736436030555,30,73643,6030555,2017-18,41,43,62,63,48,50,33,35,52,53,37,38
24657636025589,24,65763,6025589,2017-18,58,59,58,59,48,50,41,41,41,41,37,38
19650941938513,19,65094,1938513,2017-18,19,9,52,53,48,50,3,0,38,38,37,38
30666216058937,30,66621,6058937,2017-18,55,53,54,57,48,50,39,42,40,43,37,38
19643450101600,19,64345,0101600,2017-18,63,64,62,60,48,50,48,55,43,44,37,38
10621666061188,10,62166,6061188,2017-18,26,28,34,37,48,50,18,19,24,27,37,38
30664236027338,30,66423,6027338,2017-18,36,31,26,30,48,50,31,30,22,25,37,38
18641886010805,18,64188,6010805,2017-18,36,44,36,44,48,50,28,36,28,36,37,38
19647330132084,19,64733,0132084,2017-18,57,55,40,43,48,50,45,40,30,32,37,38
33669776031546,33,66977,6031546,2017-18,30,35,39,40,48,50,16,17,28,27,37,38
43694846047294,43,69484,6047294,2017-18,35,34,49,49,48,50,29,32,42,42,37,38
24102492430171,24,10249,2430171,2017-18,0,0,8,12,48,50,0,0,2,2,37,38
10621660113811,10,62166,0113811,2017-18,23,28,34,37,48,50,17,18,24,27,37,38
20652430129544,20,65243,0129544,2017-18,27,37,32,33,48,50,32,34,21,23,37,38
36677106111173,36,67710,6111173,2017-18,50,48,33,38,48,50,33,29,19,23,37,38
51714076053292,51,71407,6053292,2017-18,65,52,41,33,48,50,54,51,22,21,37,38
16639176010417,16,63917,6010417,2017-18,22,31,43,46,48,50,17,26,32,38,37,38
38684786041487,38,68478,6041487,2017-18,21,20,55,55,48,50,11,10,50,50,37,38
01750930131615,01,75093,0131615,2017-18,88,93,76,78,48,50,88,91,72,74,37,38
27102720124297,27,10272,0124297,2017-18,62,60,45,52,48,50,53,51,34,36,37,38
19644691932482,19,64469,1932482,2017-18,68,70,45,54,48,50,22,15,34,36,37,38
40687006042964,40,68700,6042964,2017-18,40,38,52,52,48,50,31,34,37,40,37,38
43693856046411,43,69385,6046411,2017-18,62,65,66,67,48,50,55,64,56,63,37,38
43696666048706,43,69666,6048706,2017-18,81,83,53,54,48,50,78,75,42,43,37,38
01612000135376,01,61200,0135376,2017-18,,63,,62,,50,,64,,51,,38
20651776023923,20,65177,6023923,2017-18,48,49,49,48,48,50,39,43,41,44,37,38
54719936107262,54,71993,6107262,2017-18,30,30,31,40,48,50,20,21,20,24,37,38
19647336117667,19,64733,6117667,2017-18,35,33,40,43,48,50,24,27,30,32,37,38
19647330122481,19,64733,0122481,2017-18,32,34,40,43,48,50,15,23,30,32,37,38
19647331938968,19,64733,1938968,2017-18,67,66,40,43,48,50,41,39,30,32,37,38
53750285330022,53,75028,5330022,2017-18,,--,,38,,50,,--,,37,,38
19647330121699,19,64733,0121699,2017-18,41,41,40,43,48,50,52,43,30,32,37,38
07617886061162,07,61788,6061162,2017-18,31,31,33,34,48,50,14,15,20,20,37,38
43104390127969,43,10439,0127969,2017-18,57,65,46,53,48,50,48,60,45,52,37,38
12101240106203,12,10124,0106203,2017-18,--,--,45,49,48,50,--,--,25,27,37,38
04614246003024,04,61424,6003024,2017-18,25,31,51,54,48,50,28,23,42,44,37,38
10621170111153,10,62117,0111153,2017-18,66,70,69,71,48,50,63,66,56,58,37,38
15635606009674,15,63560,6009674,2017-18,24,26,27,30,48,50,20,21,20,21,37,38
34674396096168,34,67439,6096168,2017-18,68,73,39,40,48,50,63,65,31,32,37,38
33670820102772,33,67082,0102772,2017-18,41,44,36,36,48,50,35,36,23,22,37,38
33751760116343,33,75176,0116343,2017-18,28,25,40,40,48,50,8,8,28,28,37,38
19647336018832,19,64733,6018832,2017-18,41,39,40,43,48,50,37,43,30,32,37,38
33670580108464,33,67058,0108464,2017-18,46,46,49,48,48,50,38,38,35,35,37,38
19647330133710,19,64733,0133710,2017-18,30,35,40,43,48,50,19,28,30,32,37,38
07616300730283,07,61630,0730283,2017-18,90,83,84,82,48,50,78,70,69,69,37,38
13631230122663,13,63123,0122663,2017-18,58,50,39,40,48,50,33,31,28,28,37,38
54719696054126,54,71969,6054126,2017-18,34,39,34,39,48,50,33,38,33,38,37,38
01612596001697,01,61259,6001697,2017-18,31,24,35,36,48,50,15,16,28,29,37,38
15635786009989,15,63578,6009989,2017-18,20,25,28,32,48,50,12,17,23,24,37,38
37683046039036,37,68304,6039036,2017-18,32,34,52,51,48,50,23,22,38,37,37,38
19642796011290,19,64279,6011290,2017-18,31,43,35,39,48,50,30,34,24,28,37,38
10767786006613,10,76778,6006613,2017-18,32,32,35,36,48,50,19,20,22,21,37,38
42692296045587,42,69229,6045587,2017-18,29,31,45,47,48,50,17,16,28,27,37,38
16639906010557,16,63990,6010557,2017-18,58,59,58,60,48,50,46,49,45,45,37,38
19643371933332,19,64337,1933332,2017-18,17,14,61,63,48,50,0,0,46,50,37,38
01611506090435,01,61150,6090435,2017-18,74,76,66,67,48,50,73,76,60,62,37,38
52715715235106,52,71571,5235106,2017-18,41,55,36,42,48,50,22,37,26,31,37,38
56737596055925,56,73759,6055925,2017-18,61,62,67,63,48,50,54,54,59,57,37,38
42691206107007,42,69120,6107007,2017-18,25,25,28,31,48,50,20,23,21,23,37,38
33751926112551,33,75192,6112551,2017-18,69,72,65,68,48,50,53,55,52,54,37,38
15633216008940,15,63321,6008940,2017-18,23,26,34,35,48,50,16,15,23,23,37,38
19647256061337,19,64725,6061337,2017-18,55,56,48,51,48,50,44,41,38,43,37,38
36678760109488,36,67876,0109488,2017-18,55,52,35,39,48,50,30,27,22,25,37,38
57726945730080,57,72694,5730080,2017-18,--,--,43,45,48,50,--,--,30,32,37,38
10623310130880,10,62331,0130880,2017-18,49,39,32,39,48,50,19,16,19,21,37,38
37683386039499,37,68338,6039499,2017-18,53,59,53,55,48,50,43,53,43,45,37,38
19768690119016,19,76869,0119016,2017-18,87,79,71,72,48,50,64,59,52,53,37,38
43693690108167,43,69369,0108167,2017-18,48,47,40,41,48,50,45,41,33,33,37,38
30666476030076,30,66647,6030076,2017-18,32,42,67,68,48,50,28,35,59,59,37,38
19642876011472,19,64287,6011472,2017-18,39,47,38,42,48,50,19,20,23,26,37,38
36678766067086,36,67876,6067086,2017-18,0.0,43,35,39,48,50,0.0,26,22,25,37,38
01611926000905,01,61192,6000905,2017-18,41,41,37,38,48,50,32,30,24,26,37,38
43693696046312,43,69369,6046312,2017-18,25,31,40,41,48,50,22,28,33,33,37,38
19649801995737,19,64980,1995737,2017-18,77,78,74,75,48,50,59,58,61,61,37,38
15635291536606,15,63529,1536606,2017-18,48,44,51,49,48,50,14,14,21,22,37,38
10621666006126,10,62166,6006126,2017-18,22,26,34,37,48,50,23,22,24,27,37,38
57726940120238,57,72694,0120238,2017-18,--,--,43,45,48,50,--,--,30,32,37,38
12629011230028,12,62901,1230028,2017-18,0,0,17,15,48,50,0,0,11,10,37,38
19643946012157,19,64394,6012157,2017-18,73,71,64,64,48,50,59,67,49,51,37,38
38684786041578,38,68478,6041578,2017-18,68,71,55,55,48,50,70,75,50,50,37,38
37683383732781,37,68338,3732781,2017-18,82,69,53,55,48,50,54,50,43,45,37,38
07617960101477,07,61796,0101477,2017-18,73,63,35,36,48,50,19,27,25,24,37,38
33670820106716,33,67082,0106716,2017-18,63,44,36,36,48,50,30,17,23,22,37,38
19647336019632,19,64733,6019632,2017-18,30,34,40,43,48,50,20,19,30,32,37,38
10622651035310,10,62265,1035310,2017-18,74,79,47,49,48,50,35,36,32,36,37,38
43695186047427,43,69518,6047427,2017-18,86,81,87,87,48,50,89,84,85,86,37,38
19642461931732,19,64246,1931732,2017-18,13,9,43,38,48,50,1,1,14,13,37,38
36677103633302,36,67710,3633302,2017-18,54,60,33,38,48,50,19,20,19,23,37,38
19647331931518,19,64733,1931518,2017-18,0,9,40,43,48,50,0,0,30,32,37,38
19647256015150,19,64725,6015150,2017-18,53,64,48,51,48,50,45,61,38,43,37,38
19647330133272,19,64733,0133272,2017-18,49,52,40,43,48,50,29,23,30,32,37,38
34673306115638,34,67330,6115638,2017-18,69,79,61,64,48,50,64,67,51,53,37,38
01611926000921,01,61192,6000921,2017-18,25,32,37,38,48,50,15,20,24,26,37,38
19647336015945,19,64733,6015945,2017-18,43,38,40,43,48,50,21,28,30,32,37,38
56725386055313,56,72538,6055313,2017-18,24,24,23,26,48,50,15,12,13,14,37,38
42691956045421,42,69195,6045421,2017-18,51,57,59,62,48,50,47,51,57,59,37,38
49709126095459,49,70912,6095459,2017-18,62,0.0,33,22,48,50,53,0.0,27,22,37,38
51714640107722,51,71464,0107722,2017-18,51,64,43,46,48,50,23,35,27,29,37,38
31750856116057,31,75085,6116057,2017-18,73,75,70,71,48,50,67,68,62,63,37,38
30666476030084,30,66647,6030084,2017-18,40,42,67,68,48,50,33,33,59,59,37,38
39685933932001,39,68593,3932001,2017-18,46,38,41,46,48,50,17,18,25,28,37,38
33670820102780,33,67082,0102780,2017-18,31,23,36,36,48,50,14,11,23,22,37,38
37680490136614,37,68049,0136614,2017-18,,23,,41,,50,,1,,23,,38
48705736110241,48,70573,6110241,2017-18,56,62,50,52,48,50,54,55,38,39,37,38
54718605430095,54,71860,5430095,2017-18,13,8,33,39,48,50,0,0,28,34,37,38
28662666026892,28,66266,6026892,2017-18,55,57,45,47,48,50,54,52,33,34,37,38
19647330122754,19,64733,0122754,2017-18,65,66,40,43,48,50,64,58,30,32,37,38
10621586006043,10,62158,6006043,2017-18,45,57,42,51,48,50,38,48,29,34,37,38
07616636101943,07,61663,6101943,2017-18,53,65,46,51,48,50,50,53,42,39,37,38
19648401936467,19,64840,1936467,2017-18,48,51,44,46,48,50,18,16,30,32,37,38
36678760107730,36,67876,0107730,2017-18,22,18,35,39,48,50,6,3,22,25,37,38
19734456014260,19,73445,6014260,2017-18,55,59,51,53,48,50,47,50,38,40,37,38
07617546118087,07,61754,6118087,2017-18,63,70,50,51,48,50,44,49,38,39,37,38
19647336019202,19,64733,6019202,2017-18,49,47,40,43,48,50,39,40,30,32,37,38
19648166020754,19,64816,6020754,2017-18,26,23,35,37,48,50,18,18,23,25,37,38
10622650116657,10,62265,0116657,2017-18,45,49,47,49,48,50,39,39,32,36,37,38
12768026007876,12,76802,6007876,2017-18,19,29,37,41,48,50,12,22,28,29,37,38
19644511939164,19,64451,1939164,2017-18,70,62,52,52,48,50,28,26,37,39,37,38
30665973035045,30,66597,3035045,2017-18,67,62,58,60,48,50,38,41,49,51,37,38
54755316054001,54,75531,6054001,2017-18,29,30,38,43,48,50,30,35,26,31,37,38
09618530930164,09,61853,0930164,2017-18,67,68,76,68,48,50,45,48,55,53,37,38
44697996108146,44,69799,6108146,2017-18,19,21,31,33,48,50,18,25,21,23,37,38
43695910121913,43,69591,0121913,2017-18,,,,,,,--,--,62,64,37,38
33670580110791,33,67058,0110791,2017-18,56,59,49,48,48,50,45,52,35,35,37,38
19647336016646,19,64733,6016646,2017-18,62,75,40,43,48,50,52,67,30,32,37,38
52105206069462,52,10520,6069462,2017-18,0,--,30,33,48,50,0,--,17,19,37,38
10624306007348,10,62430,6007348,2017-18,35,37,41,44,48,50,22,23,22,23,37,38
21733616024921,21,73361,6024921,2017-18,44,42,51,46,48,50,34,30,40,33,37,38
45700786050421,45,70078,6050421,2017-18,54,57,54,57,48,50,50,54,50,54,37,38
36677106106470,36,67710,6106470,2017-18,31,28,33,38,48,50,14,17,19,23,37,38
49706564930848,49,70656,4930848,2017-18,--,--,33,34,48,50,--,--,25,28,37,38
37103711996545,37,10371,1996545,2017-18,20,3,51,52,48,50,18,12,44,44,37,38
19647256015440,19,64725,6015440,2017-18,38,46,48,51,48,50,37,52,38,43,37,38
19101990121905,19,10199,0121905,2017-18,6,8,42,43,48,50,0,0,28,31,37,38
01612006001291,01,61200,6001291,2017-18,54,60,61,62,48,50,40,45,49,51,37,38
56105615630397,56,10561,5630397,2017-18,6,0,43,54,48,50,0,0,31,41,37,38
21733616051627,21,73361,6051627,2017-18,--,55,51,46,48,50,--,40,40,33,37,38
42691206045975,42,69120,6045975,2017-18,15,25,28,31,48,50,17,23,21,23,37,38
30736506100838,30,73650,6100838,2017-18,75,78,77,77,48,50,72,74,74,74,37,38
37735696111777,37,73569,6111777,2017-18,55,53,42,45,48,50,41,41,35,36,37,38
30664236027288,30,66423,6027288,2017-18,34,36,26,30,48,50,28,32,22,25,37,38
33671816032478,33,67181,6032478,2017-18,18,27,29,29,48,50,14,16,17,17,37,38
42692294230454,42,69229,4230454,2017-18,65,52,45,47,48,50,32,30,28,27,37,38
37735696088991,37,73569,6088991,2017-18,12,20,42,45,48,50,13,17,35,36,37,38
41690470135814,41,69047,0135814,2017-18,,15,,71,,50,,0,,52,,38
36675876115117,36,67587,6115117,2017-18,19,21,21,26,48,50,14,12,11,15,37,38
19648326107171,19,64832,6107171,2017-18,74,80,69,71,48,50,72,74,65,68,37,38
04614246003040,04,61424,6003040,2017-18,46,49,51,54,48,50,41,46,42,44,37,38
19647331933852,19,64733,1933852,2017-18,56,48,40,43,48,50,27,20,30,32,37,38
03739816107387,03,73981,6107387,2017-18,39,39,46,45,48,50,28,29,32,29,37,38
30665226028526,30,66522,6028526,2017-18,68,69,57,60,48,50,70,67,46,51,37,38
37683386039929,37,68338,6039929,2017-18,26,22,53,55,48,50,13,15,43,45,37,38
19647330106971,19,64733,0106971,2017-18,17,23,40,43,48,50,10,17,30,32,37,38
19647336019673,19,64733,6019673,2017-18,62,73,40,43,48,50,62,65,30,32,37,38
43696666048474,43,69666,6048474,2017-18,78,77,53,54,48,50,67,69,42,43,37,38
15638346010235,15,63834,6010235,2017-18,14,25,14,25,48,50,15,21,9,14,37,38
42692296045629,42,69229,6045629,2017-18,23,25,45,47,48,50,18,19,28,27,37,38
19647330132282,19,64733,0132282,2017-18,,65,,43,,50,,35,,32,,38
19650521938679,19,65052,1938679,2017-18,78,72,69,68,48,50,67,61,66,67,37,38
36676786098354,36,67678,6098354,2017-18,40,47,57,58,48,50,28,30,46,46,37,38
39686766042758,39,68676,6042758,2017-18,16,16,26,28,48,50,10,12,20,21,37,38
41690886045165,41,69088,6045165,2017-18,81,87,81,87,48,50,80,84,80,84,37,38
36750693637584,36,75069,3637584,2017-18,66,61,50,53,48,50,32,31,36,39,37,38
19647336019335,19,64733,6019335,2017-18,23,31,40,43,48,50,13,23,30,32,37,38
19647176014997,19,64717,6014997,2017-18,46,59,54,57,48,50,50,47,39,43,37,38
56724626055057,56,72462,6055057,2017-18,30,36,28,28,48,50,23,21,20,18,37,38
56738745630132,56,73874,5630132,2017-18,87,89,79,81,48,50,69,78,72,75,37,38
37682963730819,37,68296,3730819,2017-18,79,67,74,74,48,50,61,54,66,67,37,38
49707976051833,49,70797,6051833,2017-18,81,86,51,48,48,50,84,88,34,36,37,38
33670333334232,33,67033,3334232,2017-18,71,60,59,61,48,50,39,36,45,46,37,38
10754081035575,10,75408,1035575,2017-18,53,42,39,39,48,50,21,20,25,30,37,38
19647336017073,19,64733,6017073,2017-18,24,30,40,43,48,50,21,29,30,32,37,38
19647336016471,19,64733,6016471,2017-18,51,58,40,43,48,50,39,39,30,32,37,38
03100330330068,03,10033,0330068,2017-18,2,7,15,21,48,50,0,3,7,6,37,38
19647336016786,19,64733,6016786,2017-18,36,43,40,43,48,50,30,28,30,32,37,38
31669516085252,31,66951,6085252,2017-18,49,49,54,55,48,50,43,49,39,43,37,38
15634040106575,15,63404,0106575,2017-18,38,43,36,39,48,50,26,29,23,26,37,38
33752420112094,33,75242,0112094,2017-18,40,51,40,42,48,50,38,44,25,27,37,38
57726940114710,57,72694,0114710,2017-18,48,48,43,45,48,50,40,41,30,32,37,38
37682960116475,37,68296,0116475,2017-18,87,85,74,74,48,50,81,84,66,67,37,38
30665636028955,30,66563,6028955,2017-18,34,36,35,36,48,50,16,19,27,28,37,38
36676866035638,36,67686,6035638,2017-18,41,43,36,40,48,50,27,30,23,25,37,38
36678010132720,36,67801,0132720,2017-18,--,--,28,29,48,50,--,--,20,24,37,38
43694846047310,43,69484,6047310,2017-18,32,30,49,49,48,50,30,29,42,42,37,38
25658966025902,25,65896,6025902,2017-18,40,62,40,59,48,50,35,40,32,39,37,38
30664640124743,30,66464,0124743,2017-18,89,85,69,69,48,50,82,82,58,58,37,38
30666706119127,30,66670,6119127,2017-18,56,56,31,32,48,50,48,48,25,26,37,38
19643521935048,19,64352,1935048,2017-18,48,50,44,45,48,50,17,17,15,13,37,38
19647336110266,19,64733,6110266,2017-18,21,24,40,43,48,50,13,18,30,32,37,38
30666216097364,30,66621,6097364,2017-18,73,81,54,57,48,50,68,72,40,43,37,38
19642121930361,19,64212,1930361,2017-18,71,60,64,66,48,50,34,28,53,54,37,38
04615496003362,04,61549,6003362,2017-18,22,36,26,35,48,50,27,30,21,23,37,38
19647336017941,19,64733,6017941,2017-18,27,37,40,43,48,50,16,18,30,32,37,38
19734456014203,19,73445,6014203,2017-18,67,72,51,53,48,50,66,70,38,40,37,38
51105126069454,51,10512,6069454,2017-18,14,7,12,7,48,50,6,4,5,5,37,38
27754406118756,27,75440,6118756,2017-18,32,38,32,30,48,50,19,24,18,19,37,38
30736356109540,30,73635,6109540,2017-18,52,55,64,65,48,50,39,40,51,52,37,38
37680980101535,37,68098,0101535,2017-18,59,60,41,44,48,50,51,57,29,32,37,38
37683380107177,37,68338,0107177,2017-18,37,31,53,55,48,50,13,11,43,45,37,38
54755315431184,54,75531,5431184,2017-18,45,64,38,43,48,50,15,18,26,31,37,38
19734526022248,19,73452,6022248,2017-18,30,27,49,50,48,50,19,16,39,39,37,38
36679590119164,36,67959,0119164,2017-18,48,46,51,52,48,50,39,37,39,39,37,38
30665306028880,30,66530,6028880,2017-18,49,58,74,75,48,50,47,48,68,69,37,38
36678506111736,36,67850,6111736,2017-18,34,30,30,33,48,50,28,25,18,20,37,38
19753336020390,19,75333,6020390,2017-18,82,82,84,84,48,50,79,77,74,77,37,38
07618046114326,07,61804,6114326,2017-18,75,80,81,82,48,50,75,78,77,77,37,38
19647331931500,19,64733,1931500,2017-18,13,10,40,43,48,50,3,0,30,32,37,38
34752830134049,34,75283,0134049,2017-18,44,57,43,47,48,50,43,45,33,35,37,38
30736356030159,30,73635,6030159,2017-18,35,35,64,65,48,50,27,19,51,52,37,38
30666473031945,30,66647,3031945,2017-18,22,20,67,68,48,50,2,5,59,59,37,38
33670586108955,33,67058,6108955,2017-18,25,31,49,48,48,50,23,28,35,35,37,38
19647336017719,19,64733,6017719,2017-18,57,66,40,43,48,50,42,44,30,32,37,38
32669693232006,32,66969,3232006,2017-18,51,52,46,43,48,50,24,30,33,32,37,38
43696666048763,43,69666,6048763,2017-18,56,56,53,54,48,50,53,49,42,43,37,38
50711676052773,50,71167,6052773,2017-18,15,20,28,31,48,50,7,8,19,21,37,38
19647336017339,19,64733,6017339,2017-18,37,47,40,43,48,50,27,36,30,32,37,38
37680236066971,37,68023,6066971,2017-18,71,78,62,65,48,50,58,68,49,51,37,38
07617210733980,07,61721,0733980,2017-18,72,64,68,58,48,50,34,34,32,31,37,38
43697086049290,43,69708,6049290,2017-18,79,84,78,79,48,50,80,78,75,75,37,38
34674476034672,34,67447,6034672,2017-18,47,52,44,45,48,50,47,49,33,34,37,38
50710766111892,50,71076,6111892,2017-18,44,46,38,41,48,50,39,42,28,32,37,38
11754811130145,11,75481,1130145,2017-18,--,--,29,33,48,50,--,--,15,14,37,38
30664986027924,30,66498,6027924,2017-18,75,76,75,75,48,50,79,82,70,73,37,38
28662662830149,28,66266,2830149,2017-18,9,8,45,47,48,50,0,0,33,34,37,38
19647666020218,19,64766,6020218,2017-18,63,65,61,62,48,50,54,53,54,53,37,38
19648086020549,19,64808,6020549,2017-18,26,31,34,35,48,50,17,18,20,22,37,38
54105465430327,54,10546,5430327,2017-18,6,11,29,45,48,50,2,2,20,31,37,38
30666706114631,30,66670,6114631,2017-18,17,19,31,32,48,50,19,22,25,26,37,38
36678506061899,36,67850,6061899,2017-18,27,27,30,33,48,50,16,17,18,20,37,38
34765056112064,34,76505,6112064,2017-18,34,46,32,36,48,50,29,35,25,27,37,38
33672156109011,33,67215,6109011,2017-18,60,63,47,49,48,50,55,61,34,35,37,38
34765050100487,34,76505,0100487,2017-18,36,45,32,36,48,50,28,31,25,27,37,38
36678760127324,36,67876,0127324,2017-18,38,43,35,39,48,50,27,31,22,25,37,38
19644361932086,19,64436,1932086,2017-18,68,53,52,53,48,50,21,25,35,37,37,38
30664566027494,30,66456,6027494,2017-18,26,32,41,44,48,50,30,33,37,37,37,38
49709204936803,49,70920,4936803,2017-18,54,0.0,48,0.0,48,50,30,0.0,33,0.0,37,38
56105616055974,56,10561,6055974,2017-18,76,80,43,54,48,50,78,78,31,41,37,38
34673143430352,34,67314,3430352,2017-18,37,34,54,55,48,50,12,12,44,45,37,38
37735516037790,37,73551,6037790,2017-18,76,82,75,74,48,50,75,74,64,66,37,38
04100410430066,04,10041,0430066,2017-18,--,--,47,50,48,50,--,--,26,25,37,38
01612000133397,01,61200,0133397,2017-18,73,67,61,62,48,50,55,52,49,51,37,38
43696746048920,43,69674,6048920,2017-18,90,90,58,58,48,50,90,89,49,51,37,38
19647330119982,19,64733,0119982,2017-18,69,61,40,43,48,50,58,61,30,32,37,38
33671246108674,33,67124,6108674,2017-18,21,19,30,31,48,50,16,13,20,22,37,38
44697996108138,44,69799,6108138,2017-18,23,29,31,33,48,50,23,29,21,23,37,38
19647331939107,19,64733,1939107,2017-18,48,54,40,43,48,50,23,27,30,32,37,38
36750440114090,36,75044,0114090,2017-18,27,29,33,34,48,50,24,24,21,22,37,38
09619780108258,09,61978,0108258,2017-18,80,79,71,74,48,50,78,78,63,66,37,38
30664496068571,30,66449,6068571,2017-18,67,72,66,67,48,50,66,72,61,63,37,38
36750440119107,36,75044,0119107,2017-18,69,71,33,34,48,50,67,68,21,22,37,38
01612590112771,01,61259,0112771,2017-18,13,10,35,36,48,50,6,4,28,29,37,38
19647336058176,19,64733,6058176,2017-18,14,20,40,43,48,50,8,12,30,32,37,38
01612590110262,01,61259,0110262,2017-18,5,8,35,36,48,50,2,4,28,29,37,38
19753096107494,19,75309,6107494,2017-18,56,48,44,42,48,50,32,40,28,25,37,38
49709206060263,49,70920,6060263,2017-18,41,0.0,48,0.0,48,50,27,0.0,33,0.0,37,38
43696176048037,43,69617,6048037,2017-18,40,41,37,36,48,50,20,21,28,25,37,38
19646676014716,19,64667,6014716,2017-18,26,30,30,32,48,50,17,14,17,17,37,38
43693936046544,43,69393,6046544,2017-18,47,58,53,55,48,50,48,51,48,49,37,38
15634616009500,15,63461,6009500,2017-18,22,27,27,29,48,50,13,16,17,19,37,38
50757395030283,50,75739,5030283,2017-18,71,67,43,44,48,50,27,29,28,29,37,38
10739656120539,10,73965,6120539,2017-18,47,53,40,44,48,50,31,39,28,31,37,38
34673146033104,34,67314,6033104,2017-18,23,27,54,55,48,50,18,20,44,45,37,38
19647336112536,19,64733,6112536,2017-18,33,43,40,43,48,50,22,25,30,32,37,38
16639416010474,16,63941,6010474,2017-18,71,73,71,73,48,50,61,60,61,60,37,38
15637506110431,15,63750,6110431,2017-18,62,62,59,61,48,50,50,52,49,54,37,38
33752420109652,33,75242,0109652,2017-18,7,--,40,42,48,50,0,--,25,27,37,38
19642126061238,19,64212,6061238,2017-18,40,39,64,66,48,50,35,33,53,54,37,38
39686760119784,39,68676,0119784,2017-18,19,5,26,28,48,50,1,0,20,21,37,38
38684783830403,38,68478,3830403,2017-18,20,16,55,55,48,50,21,11,50,50,37,38
12626870124263,12,62687,0124263,2017-18,42,43,57,56,48,50,22,25,33,34,37,38
50757396053136,50,75739,6053136,2017-18,50,45,43,44,48,50,32,29,28,29,37,38
19647256015606,19,64725,6015606,2017-18,34,41,48,51,48,50,29,44,38,43,37,38
27660920115642,27,66092,0115642,2017-18,0,--,38,39,48,50,0,--,27,27,37,38
51714646053441,51,71464,6053441,2017-18,53,55,43,46,48,50,27,30,27,29,37,38
19647330100750,19,64733,0100750,2017-18,65,70,40,43,48,50,30,17,30,32,37,38
37679676106256,37,67967,6106256,2017-18,66,70,55,59,48,50,55,57,42,40,37,38
24657716118889,24,65771,6118889,2017-18,9,--,37,40,48,50,0,--,23,25,37,38
